"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Taylor Gushue","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".254",".318",".572",".248","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827360"
"Logan Moore","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".259",".305",".564",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598265"
"Albert Cordero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".256",".309",".565",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa504824"
"Sergio Burruel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".271",".286",".557",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502070"
"Kyle Overstreet","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".265",".295",".559",".247","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827140"
"Brett Cumberland","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".263",".295",".558",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915611"
"Roy Morales","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".268",".288",".556",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829030"
"Kellin Deglan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".247",".320",".567",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548189"
"Adam Moore","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".260",".301",".560",".247","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","9362"
"Chris Berset","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".268",".290",".558",".246","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549458"
"Jhon Nunez","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".258",".308",".566",".246","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736923"
"Brian O'Keefe","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".253",".309",".563",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829152"
"Adrian Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".254",".308",".562",".246","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659509"
"Colton Plaia","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".268",".288",".556",".246","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658920"
"Michael Barash","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".259",".295",".554",".245","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918163"
"Jack Murphy","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".270",".277",".547",".245","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502520"
"Brian Serven","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".260",".297",".557",".245","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857231"
"Mitchell Kranson","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".259",".304",".562",".245","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918156"
"Sicnarf Loopstok","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".253",".307",".560",".245","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737949"
"Francisco Arcia","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".267",".285",".552",".245","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa455908"
"Mitch Ghelfi","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".257",".301",".558",".244","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875890"
"Tim Remes","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".251",".308",".559",".244","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659193"
"Fernando Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".256",".305",".561",".244","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa594366"
"Matt Jones","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".257",".295",".552",".244","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874481"
"Roldani Baldwin","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".245",".317",".562",".243","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828313"
"Trevor Brown","Giants","3","12","11","2","0","0","0","1","1","1","3","0","0","0","",".209",".258",".296",".554",".243","","48","0.0","0.0","","-0.8","0.2","0.0","","999.0","13895"
"Robbie Perkins","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".252",".302",".554",".243","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739640"
"Joel Diaz","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".258",".295",".552",".242","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737204"
"Miguel Del Castillo","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".254",".297",".551",".242","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa507265"
"Tyler Moore","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".258",".288",".546",".242","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829014"
"Kevin Santa","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".251",".301",".553",".242","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004252"
"Edgar Cabral","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".255",".295",".550",".242","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738507"
"Emmanuel Valdez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".258",".284",".542",".242","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa209749"
"Marcus Greene Jr.","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".253",".299",".552",".242","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659282"
"Brad Haynal","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".255",".295",".551",".242","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829192"
"Jose Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".256",".288",".544",".242","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa456023"
"John Silviano","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".244",".310",".555",".242","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658243"
"Martin Cervenka","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".256",".295",".551",".241","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa492636"
"Chad Johnson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".260",".279",".540",".241","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657990"
"Matt Reistetter","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".256",".291",".547",".241","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa707779"
"Will Smith","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".256",".285",".540",".241","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873265"
"Jeremy Martinez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".265",".274",".539",".241","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738674"
"Jose Briceno","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".245",".311",".556",".241","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548003"
"Hamlet Marte","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".247",".307",".553",".241","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597218"
"Matt Winn","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".252",".292",".544",".240","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa858059"
"Alex Kowalczyk","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".251",".299",".550",".240","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918272"
"Parker Morin","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".252",".296",".548",".240","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658263"
"Brian Holberton","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".255",".289",".543",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737846"
"Michael De La Cruz","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".257",".289",".546",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736830"
"Donny Sands","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".253",".295",".548",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875201"
"Drew Longley","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".246",".302",".548",".240","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659756"
"Will Allen","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".253",".294",".547",".240","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550032"
"Tres Barrera","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".248",".299",".547",".240","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857852"
"Max McDowell","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".259",".279",".538",".239","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875626"
"Jeff Arnold","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".255",".284",".539",".239","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549361"
"Norberto Susini","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".253",".284",".537",".239","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599831"
"Jairo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".252",".290",".543",".239","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa634679"
"Tyler Stephenson","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".254",".284",".538",".239","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874242"
"Carlos Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".245",".302",".547",".239","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509441"
"Seth Spivey","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".256",".283",".539",".239","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829169"
"Kevin Garcia","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".259",".280",".539",".239","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829501"
"Eliezer Zambrano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".252",".293",".545",".238","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa393574"
"Humberto Sosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".252",".289",".540",".238","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa454224"
"Jordan Devencenzi","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".256",".280",".536",".237","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875840"
"Ben Moore","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".247",".295",".543",".237","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827201"
"Patrick Cantwell","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".255",".280",".535",".237","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602546"
"Sharif Othman","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".243",".299",".542",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa578858"
"Isaias Tejeda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".245",".297",".542",".237","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550534"
"Sebastian Valle","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".242",".299",".541",".237","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa455750"
"Israel Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".248",".291",".539",".237","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa392885"
"Adan Munoz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".246",".299",".545",".237","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa201393"
"Tyler Alamo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".243",".303",".546",".237","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738319"
"Armando Araiza","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".246",".289",".535",".236","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547843"
"Xavier Fernandez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".247",".290",".537",".236","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737922"
"Tanner Murphy","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".253",".275",".527",".236","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737877"
"Daniel Arribas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".256",".271",".527",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597735"
"David Lyon","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".246",".284",".529",".235","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658989"
"A.J. Murray","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".244",".290",".534",".235","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602899"
"Jonah Heim","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".245",".291",".536",".235","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737843"
"Arvicent Perez","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".245",".295",".540",".235","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa655950"
"Li-Jen Chu","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".243",".294",".537",".235","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830277"
"Mayo Acosta","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".242",".292",".534",".235","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa392849"
"Austin Bossart","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".245",".293",".538",".234","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875667"
"Mark Thomas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".239",".293",".532",".234","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa328150"
"Eduardo de Oleo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".232",".308",".540",".234","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597686"
"Josmar Cordero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".239",".297",".537",".234","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547928"
"Christian Kelley","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".260",".265",".525",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875583"
"Abraham Toro-Hernandez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".237",".294",".531",".233","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918020"
"Austin Rei","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".252",".269",".521",".233","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659079"
"Chuck Moorman","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".246",".284",".530",".233","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658355"
"Jakson Reetz","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".250",".271",".521",".233","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828796"
"Michael Cruz","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".243",".286",".529",".233","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918049"
"Craig Manuel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".251",".271",".522",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa577995"
"Rafael P Valera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".251",".268",".519",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657593"
"Ryan Hissey","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".246",".280",".527",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857726"
"Wilfredo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".244",".283",".527",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658032"
"Said Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".239",".289",".528",".231","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa198297"
"Anthony Hermelyn","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".250",".265",".515",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa858027"
"Jack Kruger","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".247",".274",".521",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918429"
"Colton Frabasilio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".247",".270",".517",".230","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875382"
"Iker Franco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".248",".270",".517",".230","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa203900"
"Brant Whiting","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".251",".259",".510",".230","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829519"
"Angel Reyes","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".249",".266",".516",".229","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657775"
"Stuart Levy","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".246",".268",".514",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875870"
"David Sopilka","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".239",".282",".521",".229","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548066"
"Garrett Boulware","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".243",".274",".518",".229","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602662"
"Alberto Mineo","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".251",".263",".514",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa660295"
"Ricardo Valenzuela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".250",".260",".511",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550659"
"Colby Fitch","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".238",".277",".516",".228","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915614"
"Fidel Pena","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".237",".284",".522",".228","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506770"
"Julian Leon","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".237",".280",".517",".228","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739577"
"Logan Ice","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".239",".274",".512",".227","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa913305"
"Chuckie Robinson","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".232",".289",".521",".227","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918471"
"Rainis Silva","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".242",".270",".512",".226","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736892"
"Ty Ross","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".243",".267",".510",".226","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550296"
"Matt Pare","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".242",".264",".507",".226","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa707788"
"Nathan Esposito","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".240",".275",".515",".226","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602817"
"Erick Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".243",".270",".513",".226","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509641"
"Daniel Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".238",".277",".515",".226","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737255"
"Cameron Garfield","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".233",".283",".516",".226","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa500836"
"Francisco Cordoba","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".240",".269",".509",".226","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509741"
"Dan Rohlfing","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".239",".273",".512",".225","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa389665"
"Hidekel Gonzalez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".228",".290",".518",".225","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828332"
"Ruben Castro","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".234",".278",".512",".224","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829293"
"Jose Queliz","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".230",".284",".514",".224","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658848"
"Yojhan Quevedo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".233",".282",".516",".224","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596365"
"Rene Pinto","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".236",".274",".511",".224","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826668"
"Jesus Alberto Vega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".234",".273",".508",".224","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa199032"
"Mario Feliciano","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".240",".267",".507",".224","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917954"
"Rafael Neda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".243",".256",".498",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546791"
"Miguel Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".233",".276",".509",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509440"
"Francisco Esparragoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".241",".261",".502",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508061"
"Ryan McCarvel","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".226",".283",".510",".223","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875799"
"Arturo Nieto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".238",".265",".503",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596241"
"Mario Ivan Santana","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".237",".266",".503",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa187685"
"Andres Sotillo","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".236",".266",".502",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657546"
"Austin Athmann","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".235",".274",".508",".223","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918297"
"Shane Zeile","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".229",".280",".509",".222","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829366"
"Stryker Trahan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".224",".285",".509",".222","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657920"
"Daulton Varsho","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".228",".280",".508",".222","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002838"
"Oscar Lemus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".233",".270",".503",".222","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509465"
"Will Remillard","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".236",".263",".499",".222","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738192"
"Tyler Payne","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".231",".272",".503",".222","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876024"
"Isaias Lucena","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".234",".268",".502",".222","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736921"
"Eduardo Dehesa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".232",".268",".500",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502222"
"Ben Breazeale","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".236",".262",".498",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002753"
"Carlos Martinez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".240",".258",".498",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737214"
"Daniel Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".228",".279",".507",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736483"
